food-id	pubchem-id	content	reference
Plant ID:4615	923	1.000 - 9.500 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	934	0.00630 - 0.05000 mg/100 g	DTU
Plant ID:4615	935	0.00630 - 0.05000 mg/100 g	DTU
Plant ID:4615	938	0.000 - 1.750 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	943	60.000 - 60.000 mg/100 g	DUKE
Plant ID:4615	947	80.000 - 80.000 mg/100 g	DUKE
Plant ID:4615	962	53100.000 - 90820.000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	971	5.400 - 5.400 mg/100 g	DUKE
Plant ID:4615	978	0.05000 - 0.05000 mg/100 g	DUKE
Plant ID:4615	985	0.000 - 79.850 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	988	0.05600 - 0.60000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	994	9.000 - 46.450 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	1031	Detected but not quantified	DUKE
Plant ID:4615	1054	0.07000 - 0.34500 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	1115	0.000 - 10450.000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	1130	0.35000 - 0.35000 mg/100 g	DUKE;USDA
Plant ID:4615	1153	8.000 - 47.350 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	1182	11.000 - 61.200 mg/100 g	DUKE;USDA
Plant ID:4615	1183	Detected but not quantified	DUKE
Plant ID:4615	5202	3.950 - 3.950 mg/100 g	KNApSAcK;DUKE;KNApSAcK
Plant ID:4615	5281	0.000 - 46.250 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	5793	0.000 - 7700.000 mg/100 g	DTU;USDA
Plant ID:4615	5950	18.000 - 71.450 mg/100 g	DUKE;USDA
Plant ID:4615	5951	18.000 - 105.100 mg/100 g	DUKE;USDA
Plant ID:4615	5960	59.000 - 225.750 mg/100 g	DUKE;USDA
Plant ID:4615	5961	25.600 - 25.600 mg/100 g	DUKE
Plant ID:4615	5962	9.000 - 94.900 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	5988	0.000 - 10450.000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	6037	0.000 - 37.000 mg/100 g	DTU;USDA
Plant ID:4615	6042	0.35000 - 0.35000 mg/100 g	DUKE
Plant ID:4615	6057	8.000 - 47.350 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	6106	0.000 - 71.550 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	6137	1.000 - 46.250 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	6140	9.000 - 46.450 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	6202	0.05800 - 0.08000 mg/100 g	DTU
Plant ID:4615	6267	125.100 - 125.100 mg/100 g	DUKE
Plant ID:4615	6274	7.000 - 35.750 mg/100 g	DUKE;USDA
Plant ID:4615	6276	Detected but not quantified	DUKE
Plant ID:4615	6287	11.000 - 61.200 mg/100 g	DUKE;USDA
Plant ID:4615	6288	0.000 - 46.850 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	6305	5.000 - 6.000 mg/100 g	DTU;USDA
Plant ID:4615	6306	0.000 - 49.300 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	6322	12.000 - 68.950 mg/100 g	DUKE;USDA
Plant ID:4615	6331	0.02000 - 0.02000 mg/100 g	DUKE
Plant ID:4615	6549	Detected but not quantified	DUKE
Plant ID:4615	6560	Detected but not quantified	DUKE
Plant ID:4615	6581	Detected but not quantified	DUKE
Plant ID:4615	6584	Detected but not quantified	DUKE
Plant ID:4615	6743	Detected but not quantified	DUKE
Plant ID:4615	7302	Detected but not quantified	DUKE
Plant ID:4615	7342	Detected but not quantified	DUKE
Plant ID:4615	7344	Detected but not quantified	DUKE
Plant ID:4615	7704	0.03000 - 0.03000 mg/100 g	DUKE
Plant ID:4615	7749	Detected but not quantified	DUKE
Plant ID:4615	7762	Detected but not quantified	DUKE
Plant ID:4615	7799	Detected but not quantified	DUKE
Plant ID:4615	7824	Detected but not quantified	DUKE
Plant ID:4615	7895	Detected but not quantified	DUKE
Plant ID:4615	7943	0.00600 - 0.00600 mg/100 g	DUKE
Plant ID:4615	7945	0.03900 - 0.03900 mg/100 g	DUKE
Plant ID:4615	7991	Detected but not quantified	DUKE
Plant ID:4615	7997	Detected but not quantified	DUKE
Plant ID:4615	8025	Detected but not quantified	DUKE
Plant ID:4615	8038	Detected but not quantified	DUKE
Plant ID:4615	8073	Detected but not quantified	DUKE
Plant ID:4615	8091	0.07500 - 0.07500 mg/100 g	DUKE
Plant ID:4615	8821	0.07700 - 0.07700 mg/100 g	DUKE
Plant ID:4615	8857	6.150 - 6.150 mg/100 g	DUKE
Plant ID:4615	10886	Detected but not quantified	DUKE
Plant ID:4615	10957	Detected but not quantified	DUKE
Plant ID:4615	11039	Detected but not quantified	DUKE
Plant ID:4615	11160	0.06000 - 0.06000 mg/100 g	DUKE
Plant ID:4615	11593	Detected but not quantified	DUKE
Plant ID:4615	11614	Detected but not quantified	DUKE
Plant ID:4615	12044	Detected but not quantified	DUKE
Plant ID:4615	12180	Detected but not quantified	DUKE
Plant ID:4615	12587	Detected but not quantified	DUKE
Plant ID:4615	12756	0.01200 - 0.01200 mg/100 g	DUKE
Plant ID:4615	12777	0.03000 - 0.03000 mg/100 g	DUKE
Plant ID:4615	14985	0.000 - 0.400 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	15146	0.00060 - 0.00060 mg/100 g	DUKE
Plant ID:4615	17008	0.14000 - 0.14000 mg/100 g	DUKE
Plant ID:4615	17100	Detected but not quantified	DUKE
Plant ID:4615	19309	0.12000 - 0.12000 mg/100 g	DUKE
Plant ID:4615	23925	0.15000 - 3.80000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	23930	0.50400 - 11.05000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	23953	40.000 - 40.000 mg/100 g	DUKE
Plant ID:4615	23976	0.00160 - 0.01100 mg/100 g	DTU
Plant ID:4615	23978	0.03800 - 0.49000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	23994	0.06100 - 0.40000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	24404	4.000 - 49.150 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	24526	46.000 - 46.000 mg/100 g	DUKE
Plant ID:4615	27099	0.03800 - 0.49000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	27284	0.15000 - 3.80000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	27668	0.00160 - 0.01100 mg/100 g	DTU
Plant ID:4615	27854	0.50400 - 11.05000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	28179	0.00420 - 0.00550 mg/100 g	USDA
Plant ID:4615	31265	0.07700 - 0.07700 mg/100 g	DUKE
Plant ID:4615	32051	0.06100 - 0.40000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	33032	40.000 - 171.150 mg/100 g	DUKE;USDA
Plant ID:4615	60877	Detected but not quantified	DUKE
Plant ID:4615	61592	0.00900 - 0.00900 mg/100 g	DUKE
Plant ID:4615	61641	0.06100 - 0.06100 mg/100 g	DUKE
Plant ID:4615	64689	2100.000 - 2100.000 mg/100 g	DUKE
Plant ID:4615	67678	0.000 - 14.000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	68148	0.02700 - 0.02700 mg/100 g	DUKE
Plant ID:4615	68972	Detected but not quantified	DUKE
Plant ID:4615	73399	0.00400 - 0.00400 mg/100 g	Phenol Explorer
Plant ID:4615	107674	0.000 - 0.001 mg/100 g	DTU;USDA
Plant ID:4615	119205	0.01000 - 0.01000 mg/100 g	Phenol Explorer
Plant ID:4615	134203	0.06700 - 0.06700 mg/100 g	Phenol Explorer
Plant ID:4615	145742	9.000 - 49.700 mg/100 g	DUKE;USDA
Plant ID:4615	161816	Detected but not quantified	DUKE;KNApSAcK
Plant ID:4615	165217	12.550 - 12.550 mg/100 g	DUKE
Plant ID:4615	181681	0.00300 - 0.00300 mg/100 g	Phenol Explorer
Plant ID:4615	222284	6.000 - 25.200 mg/100 g	DUKE;USDA
Plant ID:4615	222656	Detected but not quantified	DUKE
Plant ID:4615	234817	0.00400 - 0.00400 mg/100 g	Phenol Explorer
Plant ID:4615	332427	0.06700 - 0.06700 mg/100 g	Phenol Explorer
Plant ID:4615	439709	0.000 - 7200.000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	441688	Detected but not quantified	DUKE;KNApSAcK
Plant ID:4615	442501	Detected but not quantified	DUKE
Plant ID:4615	443023	0.08100 - 0.08100 mg/100 g	Phenol Explorer
Plant ID:4615	445354	0.000 - 58.000 RE	DTU;USDA
Plant ID:4615	445638	0.000 - 12.500 mg/100 g	DUKE;DTU
Plant ID:4615	445639	189.150 - 189.150 mg/100 g	DUKE
Plant ID:4615	445929	110.000 - 110.000 mg/100 g	DUKE
Plant ID:4615	493570	0.01000 - 0.15000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	518516	Detected but not quantified	DUKE
Plant ID:4615	519845	0.00210 - 0.00210 mg/100 g	DUKE
Plant ID:4615	586372	0.00700 - 0.00700 mg/100 g	Phenol Explorer
Plant ID:4615	612090	Detected but not quantified	DUKE
Plant ID:4615	637517	189.150 - 189.150 mg/100 g	DUKE;DTU
Plant ID:4615	637542	53.000 - 53.000 mg/100 g	DUKE
Plant ID:4615	637775	Detected but not quantified	DUKE
Plant ID:4615	644104	0.000 - 216.300 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	689043	Detected but not quantified	DUKE
Plant ID:4615	1548883	48.000 - 48.000 mg/100 g	DUKE
Plant ID:4615	1549111	Detected but not quantified	DUKE
Plant ID:4615	2723710	Detected but not quantified	DUKE
Plant ID:4615	4082203	40.000 - 40.000 mg/100 g	DUKE
Plant ID:4615	4481465	Detected but not quantified	KNApSAcK
Plant ID:4615	5280450	0.000 - 353.100 mg/100 g	DUKE;DTU
Plant ID:4615	5280483	0.000 - 0.001 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	5280489	0.00300 - 0.15000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	5280794	Detected but not quantified	DUKE
Plant ID:4615	5280934	0.000 - 260.600 mg/100 g	DUKE;DTU
Plant ID:4615	5281243	Detected but not quantified	KNApSAcK
Plant ID:4615	5281796	Detected but not quantified	KNApSAcK;DUKE;KNApSAcK
Plant ID:4615	5282798	0.000 - 353.100 mg/100 g	DUKE;DTU
Plant ID:4615	5283637	Detected but not quantified	DUKE
Plant ID:4615	5287609	110.000 - 110.000 mg/100 g	DUKE
Plant ID:4615	5318414	Detected but not quantified	DUKE;KNApSAcK
Plant ID:4615	5321825	Detected but not quantified	KNApSAcK
Plant ID:4615	5360545	1.000 - 9.500 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	5366856	0.00010 - 0.00010 mg/100 g	DUKE
Plant ID:4615	5379713	Detected but not quantified	DUKE;KNApSAcK
Plant ID:4615	5460584	200.000 - 1940.000 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	5462309	4.000 - 49.150 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	5462311	0.02000 - 0.02000 mg/100 g	DUKE
Plant ID:4615	5488811	Detected but not quantified	KNApSAcK
Plant ID:4615	6326970	0.000 - 0.001 mg/100 g	DTU;USDA
Plant ID:4615	6432005	Detected but not quantified	DUKE
Plant ID:4615	6433159	Detected but not quantified	KNApSAcK
Plant ID:4615	6475145	Detected but not quantified	DUKE;KNApSAcK
Plant ID:4615	9947823	0.000 - 58.000 RE	DTU;USDA
Plant ID:4615	15559396	Detected but not quantified	DUKE
Plant ID:4615	23424736	Detected but not quantified	DUKE
Plant ID:4615	23697378	Detected but not quantified	DUKE
Plant ID:4615	53477911	485.000 - 485.000 mg/100 g	DUKE
Plant ID:4615	54670067	0.000 - 216.300 mg/100 g	DUKE;DTU;USDA
Plant ID:4615	54675850	Detected but not quantified	DUKE
Plant ID:4615	92339985	Detected but not quantified	DUKE;KNApSAcK
Plant ID:4615	131752309	Detected but not quantified	DUKE
Plant ID:46220	5280863	Detected but not quantified	KNApSAcK
Plant ID:46220	5281654	Detected but not quantified	KNApSAcK
Plant ID:46220	5281696	Detected but not quantified	KNApSAcK
Plant ID:462873	8419	Detected but not quantified	KNApSAcK
Plant ID:462873	8438	Detected but not quantified	KNApSAcK
Plant ID:462879	689043	Detected but not quantified	KNApSAcK
Plant ID:462879	5319306	Detected but not quantified	KNApSAcK
Plant ID:46348	439528	Detected but not quantified	KNApSAcK
Plant ID:46348	5280378	Detected but not quantified	KNApSAcK
Plant ID:46348	5282073	Detected but not quantified	KNApSAcK
Plant ID:46348	6442675	Detected but not quantified	KNApSAcK
Plant ID:46348	15742117	Detected but not quantified	KNApSAcK
Plant ID:46348	16038118	Detected but not quantified	KNApSAcK
Plant ID:4639	636472	Detected but not quantified	KNApSAcK
Plant ID:4639	11471752	Detected but not quantified	KNApSAcK
Plant ID:4641	206	2700.000 - 5380.000 mg/100 g	DTU;USDA
Plant ID:4641	247	0.10000 - 0.10000 mg/100 g	USDA
Plant ID:4641	253	5.500 - 5.500 mg/100 g	DTU
Plant ID:4641	271	4.400 - 22.000 mg/100 g	DTU;USDA
Plant ID:4641	305	9.800 - 19.600 mg/100 g	USDA
Plant ID:4641	370	1.003 - 1.003 mg/100 g	Phenol Explorer
Plant ID:4641	379	0.000 - 1.000 mg/100 g	DTU;USDA
Plant ID:4641	595	4.000 - 63.000 mg/100 g	DTU;USDA
Plant ID:4641	617	40.000 - 226.000 mg/100 g	DTU;USDA
Plant ID:4641	681	Detected but not quantified	KNApSAcK
Plant ID:4641	750	38.000 - 190.000 mg/100 g	DTU;USDA
Plant ID:4641	773	77.000 - 333.000 mg/100 g	DTU;USDA
Plant ID:4641	791	28.000 - 167.000 mg/100 g	DTU;USDA
Plant ID:4641	807	0.00040 - 0.00040 mg/100 g	DTU
Plant ID:4641	813	353.000 - 1491.000 mg/100 g	DTU;USDA
Plant ID:4641	835	3.300 - 3.300 mg/100 g	DTU
Plant ID:4641	857	68.000 - 359.000 mg/100 g	DTU;USDA
Plant ID:4641	888	27.000 - 108.000 mg/100 g	DTU;USDA
Plant ID:4641	923	1.000 - 3.000 mg/100 g	DTU;USDA
Plant ID:4641	934	0.00401 - 0.00401 mg/100 g	DTU
Plant ID:4641	935	0.00401 - 0.00401 mg/100 g	DTU
Plant ID:4641	938	0.20000 - 2.80000 mg/100 g	DTU;USDA
Plant ID:4641	962	3000.000 - 76600.000 mg/100 g	DTU;USDA
Plant ID:4641	985	92.000 - 473.000 mg/100 g	DTU;USDA
Plant ID:4641	988	0.26000 - 0.33400 mg/100 g	DTU;USDA
Plant ID:4641	994	40.000 - 201.000 mg/100 g	DTU;USDA
Plant ID:4641	1054	0.29900 - 0.44000 mg/100 g	DTU;USDA
Plant ID:4641	1115	0.000 - 6300.000 mg/100 g	DTU;USDA
Plant ID:4641	1130	0.03100 - 0.18000 mg/100 g	USDA
Plant ID:4641	1153	9.000 - 121.000 mg/100 g	DTU;USDA
Plant ID:4641	1182	47.000 - 282.000 mg/100 g	DTU;USDA
Plant ID:4641	2969	0.000 - 5.000 mg/100 g	DTU;USDA
Plant ID:4641	3893	0.000 - 6.000 mg/100 g	DTU;USDA
Plant ID:4641	5281	5.000 - 23.000 mg/100 g	DTU;USDA
Plant ID:4641	5610	Detected but not quantified	KNApSAcK
Plant ID:4641	5793	4980.000 - 5800.000 mg/100 g	DTU;USDA
Plant ID:4641	5950	40.000 - 222.000 mg/100 g	DTU;USDA
Plant ID:4641	5951	40.000 - 226.000 mg/100 g	DTU;USDA
Plant ID:4641	5960	124.000 - 503.000 mg/100 g	DTU;USDA
Plant ID:4641	5962	50.000 - 162.000 mg/100 g	DTU;USDA
Plant ID:4641	5988	12230.000 - 47300.000 mg/100 g	DTU;USDA
Plant ID:4641	6037	0.000 - 20.000 mg/100 g	DTU;USDA
Plant ID:4641	6057	9.000 - 121.000 mg/100 g	DTU;USDA
Plant ID:4641	6106	68.000 - 359.000 mg/100 g	DTU;USDA
Plant ID:4641	6137	8.000 - 74.000 mg/100 g	DTU;USDA
Plant ID:4641	6140	40.000 - 201.000 mg/100 g	DTU;USDA
Plant ID:4641	6202	0.03900 - 0.03900 mg/100 g	DTU
Plant ID:4641	6274	77.000 - 333.000 mg/100 g	DTU;USDA
Plant ID:4641	6287	47.000 - 282.000 mg/100 g	DTU;USDA
Plant ID:4641	6288	28.000 - 171.000 mg/100 g	DTU;USDA
Plant ID:4641	6305	9.000 - 12.000 mg/100 g	DTU;USDA
Plant ID:4641	6306	28.000 - 167.000 mg/100 g	DTU;USDA
Plant ID:4641	6322	49.000 - 176.000 mg/100 g	DTU;USDA
Plant ID:4641	9064	1.342 - 1.342 mg/100 g	Phenol Explorer
Plant ID:4641	11005	0.000 - 13.000 mg/100 g	DTU;USDA
Plant ID:4641	14985	0.000 - 0.550 mg/100 g	DTU;USDA
Plant ID:4641	14986	0.02000 - 0.02000 mg/100 g	USDA
Plant ID:4641	23925	0.24000 - 1.15000 mg/100 g	DTU;USDA
Plant ID:4641	23930	0.24000 - 0.57400 mg/100 g	DTU;USDA
Plant ID:4641	23976	0.00017 - 0.00017 mg/100 g	DTU
Plant ID:4641	23978	0.07800 - 0.39100 mg/100 g	DTU;USDA
Plant ID:4641	23994	0.15000 - 0.61000 mg/100 g	DTU;USDA
Plant ID:4641	24404	22.000 - 74.000 mg/100 g	DTU;USDA
Plant ID:4641	27099	0.07800 - 0.39100 mg/100 g	DTU;USDA
Plant ID:4641	27284	0.24000 - 1.15000 mg/100 g	DTU;USDA
Plant ID:4641	27668	0.00017 - 0.00017 mg/100 g	DTU
Plant ID:4641	27854	0.24000 - 0.57400 mg/100 g	DTU;USDA
Plant ID:4641	28179	0.00220 - 0.00220 mg/100 g	USDA
Plant ID:4641	32051	0.15000 - 0.61000 mg/100 g	DTU;USDA
Plant ID:4641	33032	120.000 - 399.000 mg/100 g	DTU;USDA
Plant ID:4641	67678	4.000 - 63.000 mg/100 g	DTU;USDA
Plant ID:4641	72276	0.10643 - 0.10643 mg/100 g	Phenol Explorer
Plant ID:4641	72277	0.00214 - 0.00214 mg/100 g	Phenol Explorer
Plant ID:4641	92094	0.01000 - 0.01000 mg/100 g	USDA
Plant ID:4641	107674	0.00100 - 0.00390 mg/100 g	DTU;USDA
Plant ID:4641	145742	28.000 - 229.000 mg/100 g	DTU;USDA
Plant ID:4641	171548	5.500 - 5.500 mg/100 g	DTU
Plant ID:4641	210328	3.300 - 3.300 mg/100 g	DTU
Plant ID:4641	222284	16.000 - 16.000 mg/100 g	USDA
Plant ID:4641	439186	0.000 - 10.000 mg/100 g	DTU;USDA
Plant ID:4641	439709	3800.000 - 4850.000 mg/100 g	DTU;USDA
Plant ID:4641	441674	Detected but not quantified	KNApSAcK
Plant ID:4641	445354	0.000 - 248.000 RE	DTU;USDA
Plant ID:4641	445638	5.000 - 5.000 mg/100 g	DTU
Plant ID:4641	493570	0.02400 - 0.24000 mg/100 g	DTU;USDA
Plant ID:4641	586537	0.01000 - 0.01000 mg/100 g	USDA
Plant ID:4641	636472	Detected but not quantified	KNApSAcK
Plant ID:4641	637517	32.000 - 32.000 mg/100 g	DTU
Plant ID:4641	644104	7.000 - 14.300 mg/100 g	DTU;USDA
Plant ID:4641	2754650	Detected but not quantified	KNApSAcK
Plant ID:4641	4369188	0.02500 - 0.09600 mg/100 g	USDA
Plant ID:4641	5089687	0.10000 - 0.10000 mg/100 g	Phenol Explorer
Plant ID:4641	5280450	35.000 - 35.000 mg/100 g	DTU
Plant ID:4641	5280483	0.000 - 0.002 mg/100 g	DTU;USDA
Plant ID:4641	5280489	0.02600 - 0.10100 mg/100 g	DTU;USDA
Plant ID:4641	5280934	48.000 - 48.000 mg/100 g	DTU
Plant ID:4641	5282798	35.000 - 35.000 mg/100 g	DTU
Plant ID:4641	5360545	1.000 - 3.000 mg/100 g	DTU;USDA
Plant ID:4641	5460584	800.000 - 3020.000 mg/100 g	DTU;USDA
Plant ID:4641	5462309	22.000 - 74.000 mg/100 g	DTU;USDA
Plant ID:4641	5492231	Detected but not quantified	KNApSAcK
Plant ID:4641	6326970	0.00100 - 0.00390 mg/100 g	DTU;USDA
Plant ID:4641	6419725	0.02500 - 0.09600 mg/100 g	USDA
Plant ID:4641	9947823	0.000 - 248.000 RE	DTU;USDA
Plant ID:4641	10085389	Detected but not quantified	KNApSAcK
Plant ID:4641	10991489	0.000 - 10.000 mg/100 g	DTU;USDA
Plant ID:4641	11471752	Detected but not quantified	KNApSAcK
Plant ID:4641	54670067	7.000 - 14.300 mg/100 g	DTU;USDA
Plant ID:4641	90470732	Detected but not quantified	KNApSAcK
Plant ID:4641	101949843	Detected but not quantified	KNApSAcK
Plant ID:465759	6557	Detected but not quantified	KNApSAcK
Plant ID:46611	11463	Detected but not quantified	KNApSAcK
Plant ID:46611	31253	Detected but not quantified	KNApSAcK
Plant ID:46611	128861	Detected but not quantified	KNApSAcK
Plant ID:46611	14038477	Detected but not quantified	KNApSAcK
Plant ID:466205	5144	Detected but not quantified	KNApSAcK
Plant ID:466205	853433	Detected but not quantified	KNApSAcK
Plant ID:466223	5280443	Detected but not quantified	KNApSAcK
Plant ID:466223	5280445	Detected but not quantified	KNApSAcK
Plant ID:466223	5280863	Detected but not quantified	KNApSAcK
Plant ID:4679	19	0.55770 - 0.66920 mg/100g	FooDB
Plant ID:4679	72	1102.000 - 1102.000 mg/100 g	DUKE
Plant ID:4679	135	10.700 - 10.700 mg/100 g	DUKE
Plant ID:4679	176	Detected but not quantified	DUKE
Plant ID:4679	243	0.50990 - 0.83390 mg/100g	FooDB
Plant ID:4679	289	Detected but not quantified	DUKE
Plant ID:4679	322	Detected but not quantified	DUKE
Plant ID:4679	359	10.000 - 10.000 mg/100 g	KNApSAcK;DUKE;KNApSAcK
Plant ID:4679	370	0.31190 - 0.51660 mg/100g	FooDB
Plant ID:4679	389	6.600 - 6.600 mg/100g	FooDB
Plant ID:4679	402	207.750 - 207.750 mg/100 g	DUKE
Plant ID:4679	449	0.05000 - 0.05000 mg/100 g	DUKE
Plant ID:4679	469	1.470 - 1.470 mg/100g	FooDB
Plant ID:4679	525	Detected but not quantified	DUKE
Plant ID:4679	527	Detected but not quantified	DUKE
Plant ID:4679	588	0.15000 - 0.15000 mg/100g	FooDB
Plant ID:4679	611	143.400 - 330.000 mg/100g	FooDB
Plant ID:4679	614	7.100 - 21.000 mg/100g	FooDB
Plant ID:4679	681	0.03000 - 0.03000 mg/100g	FooDB
Plant ID:4679	774	0.09000 - 0.09000 mg/100g	FooDB
Plant ID:4679	813	0.00369 - 1183.90000 mg/100 g	DUKE;FooDB
Plant ID:4679	825	0.10000 - 0.10000 mg/100g	FooDB
Plant ID:4679	833	4.800 - 4.800 mg/100g	FooDB
Plant ID:4679	842	Detected but not quantified	DUKE
Plant ID:4679	847	0.18000 - 0.18000 mg/100g	FooDB
Plant ID:4679	871	Detected but not quantified	DUKE
Plant ID:4679	876	8.800 - 12.000 mg/100g	FooDB
Plant ID:4679	878	Detected but not quantified	DUKE
Plant ID:4679	887	Detected but not quantified	DUKE
Plant ID:4679	888	10.000 - 65.300 mg/100 g	DUKE;FooDB
Plant ID:4679	896	Detected but not quantified	DUKE
Plant ID:4679	923	3.208 - 103.000 mg/100 g	DUKE;FooDB
Plant ID:4679	934	0.00516 - 0.20150 mg/100 g	DUKE;FooDB
Plant ID:4679	935	0.00516 - 0.20150 mg/100 g	DUKE;FooDB
Plant ID:4679	938	3.800 - 4.850 mg/100 g	DUKE
Plant ID:4679	947	969.500 - 969.500 mg/100 g	DUKE
Plant ID:4679	962	89200.000 - 92200.000 mg/100 g	DUKE
Plant ID:4679	971	1.000 - 1.000 mg/100 g	DUKE
Plant ID:4679	988	0.85000 - 0.85000 mg/100 g	DUKE
Plant ID:4679	994	35.000 - 39.100 mg/100g	FooDB
Plant ID:4679	1031	Detected but not quantified	DUKE
Plant ID:4679	1045	0.62000 - 0.62000 mg/100g	FooDB
Plant ID:4679	1054	0.95000 - 0.95000 mg/100 g	DUKE
Plant ID:4679	1060	103.400 - 103.400 	DUKE
Plant ID:4679	1064	Detected but not quantified	DUKE
Plant ID:4679	1110	Detected but not quantified	DUKE
Plant ID:4679	1115	11425.000 - 11425.000 mg/100 g	DUKE
Plant ID:4679	1123	0.10000 - 0.10000 mg/100g	FooDB
Plant ID:4679	1130	0.31500 - 0.34500 mg/100 g	DUKE
Plant ID:4679	2214	Detected but not quantified	KNApSAcK
Plant ID:4679	2346	Detected but not quantified	DUKE
Plant ID:4679	2564	Detected but not quantified	DUKE
Plant ID:4679	5056	0.11770 - 0.18230 mg/100g	FooDB
Plant ID:4679	5281	10.750 - 10.750 mg/100 g	DUKE
Plant ID:4679	5570	1.300 - 1.300 mg/100 g	DUKE
Plant ID:4679	5810	0.10000 - 0.10000 mg/100g	FooDB
Plant ID:4679	5988	11425.000 - 11425.000 mg/100 g	DUKE
Plant ID:4679	5991	10.000 - 10.000 mg/100 g	DUKE
Plant ID:4679	5994	Detected but not quantified	KNApSAcK
Plant ID:4679	6042	0.31500 - 0.34500 mg/100 g	DUKE
Plant ID:4679	6047	0.14000 - 0.14000 mg/100g	FooDB
Plant ID:4679	6262	6.600 - 6.600 mg/100g	FooDB
Plant ID:4679	6322	210.000 - 940.100 mg/100 g	DUKE;FooDB
Plant ID:4679	6331	0.93030 - 2.30000 mg/100 g	DUKE;FooDB
Plant ID:4679	6508	Detected but not quantified	DUKE
Plant ID:4679	6912	Detected but not quantified	DUKE
Plant ID:4679	7284	Detected but not quantified	DUKE
Plant ID:4679	7463	Detected but not quantified	DUKE
Plant ID:4679	7765	Detected but not quantified	DUKE
Plant ID:4679	7848	Detected but not quantified	KNApSAcK;DUKE;KNApSAcK
Plant ID:4679	8468	0.38700 - 25.80000 mg/100 g	DUKE;FooDB
Plant ID:4679	9750	4.800 - 4.800 mg/100g	FooDB
Plant ID:4679	10494	Detected but not quantified	DUKE;KNApSAcK
Plant ID:4679	10542	Detected but not quantified	DUKE
Plant ID:4679	11005	5.500 - 5.500 mg/100 g	DUKE
Plant ID:4679	11622	Detected but not quantified	DUKE
Plant ID:4679	12177	Detected but not quantified	KNApSAcK
Plant ID:4679	12232	Detected but not quantified	KNApSAcK
Plant ID:4679	12514	Detected but not quantified	DUKE
Plant ID:4679	12591	Detected but not quantified	DUKE
Plant ID:4679	14985	1.520 - 1.520 mg/100 g	DUKE
Plant ID:4679	15103	Detected but not quantified	DUKE
Plant ID:4679	16315	Detected but not quantified	DUKE
Plant ID:4679	16590	Detected but not quantified	KNApSAcK
Plant ID:4679	16591	Detected but not quantified	DUKE
Plant ID:4679	16592	Detected but not quantified	DUKE
Plant ID:4679	16830	Detected but not quantified	KNApSAcK
Plant ID:4679	19310	Detected but not quantified	KNApSAcK
Plant ID:4679	23930	0.06614 - 1.95000 mg/100 g	DUKE;FooDB
Plant ID:4679	23931	0.00005 - 0.00005 mg/100 g	DUKE
Plant ID:4679	23932	0.00134 - 0.12000 mg/100 g	DUKE;FooDB
Plant ID:4679	23936	0.00078 - 0.00079 mg/100g	FooDB
Plant ID:4679	23937	0.00067 - 0.00183 mg/100g	FooDB
Plant ID:4679	23938	0.00057 - 0.00068 mg/100g	FooDB
Plant ID:4679	23953	3.800 - 3.800 mg/100 g	DUKE
Plant ID:4679	23954	0.00013 - 0.00460 mg/100 g	DUKE;FooDB
Plant ID:4679	23956	0.00170 - 0.00197 mg/100g	FooDB
Plant ID:4679	23963	0.56900 - 0.56900 mg/100 g	DUKE
Plant ID:4679	23964	0.00021 - 0.00059 mg/100g	FooDB
